system:index,area_inundada_km2,area_total_km2,estado_code,estado_name,month,pct_inundada,year,.geo
6_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0002000000000000009f,0.0,5598.768171353275,2035,Colima,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a1,0.0,124388.75172827483,2037,Durango,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000af,0.0,185238.26699334712,2053,Sonora,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,7.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00020000000000000098,0.0,5217.940857171724,2028,Aguascalientes,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00020000000000000099,0.0,73700.07195083906,2029,Baja California,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009a,0.0,71226.64173678475,2030,Baja California Sur,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009b,0.0,57201.316329346446,2031,Campeche,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0002000000000000009f,0.0,5598.768171353275,2035,Colima,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a1,0.0,124388.75172827483,2037,Durango,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000af,0.0,185238.26699334712,2053,Sonora,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,8.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00020000000000000098,0.0,5217.940857171724,2028,Aguascalientes,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00020000000000000099,0.0,73700.07195083906,2029,Baja California,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009a,0.0,71226.64173678475,2030,Baja California Sur,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009b,0.0,57201.316329346446,2031,Campeche,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0002000000000000009f,0.0,5598.768171353275,2035,Colima,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a1,0.0,124388.75172827483,2037,Durango,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000af,0.0,185238.26699334712,2053,Sonora,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,9.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00020000000000000098,0.0,5217.940857171724,2028,Aguascalientes,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00020000000000000099,0.0,73700.07195083906,2029,Baja California,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009a,0.0,71226.64173678475,2030,Baja California Sur,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009b,0.0,57201.316329346446,2031,Campeche,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0002000000000000009f,0.0,5598.768171353275,2035,Colima,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a1,0.0,124388.75172827483,2037,Durango,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000af,0.0,185238.26699334712,2053,Sonora,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,10.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00020000000000000098,0.0,5217.940857171724,2028,Aguascalientes,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00020000000000000099,0.0,73700.07195083906,2029,Baja California,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009a,0.0,71226.64173678475,2030,Baja California Sur,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009b,0.0,57201.316329346446,2031,Campeche,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0002000000000000009f,0.0,5598.768171353275,2035,Colima,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a1,0.0,124388.75172827483,2037,Durango,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000af,0.0,185238.26699334712,2053,Sonora,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,11.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00020000000000000098,0.0,5217.940857171724,2028,Aguascalientes,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00020000000000000099,0.0,73700.07195083906,2029,Baja California,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009a,0.0,71226.64173678475,2030,Baja California Sur,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009b,0.0,57201.316329346446,2031,Campeche,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009c,0.0,73878.7355579117,2032,Chiapas,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009d,0.0,240172.1342494217,2033,Chihuahua,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009e,0.0,154735.87342733878,2034,Coahuila,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0002000000000000009f,0.0,5598.768171353275,2035,Colima,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a0,0.0,1606.4397662324216,2036,Distrito Federal,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a1,0.0,124388.75172827483,2037,Durango,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a2,0.0,30923.816642764814,2038,Guanajuato,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a3,0.0,65236.3588904544,2039,Guerrero,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a4,0.0,22496.53021982448,2040,Hidalgo,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a5,0.0,76136.81795855696,2041,Jalisco,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a6,0.0,23266.853566063342,2042,Mexico,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a7,0.0,59392.01161342466,2043,Michoacan,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a8,0.0,5094.575087921492,2044,Morelos,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000a9,0.0,26680.141937901513,2045,Nayarit,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000aa,0.0,65141.695307440124,2046,Nuevo Leon,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000ab,0.0,91768.86633040001,2047,Oaxaca,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000ac,0.0,33760.99465779869,2048,Puebla,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000ad,0.0,11552.677667951823,2049,Queretaro,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000ae,0.0,63082.54527418137,2051,San Luis Potosi,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000af,0.0,185238.26699334712,2053,Sonora,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b0,0.0,24137.958517991083,2054,Tabasco,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b1,0.0,79319.09001570207,2055,Tamaulipas,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b2,0.0,4175.397312987563,2056,Tlaxcala,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b3,0.0,69098.27257957426,2057,Veracruz,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b4,0.0,37714.322550304016,2058,Yucatan,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000200000000000000b5,0.0,75990.14076877426,2059,Zacatecas,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000001b8,0.0,43494.266444764515,2050,Quintana Roo,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000001b9,0.0,52471.269305037,2052,Sinaloa,12.0,0.0,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
